Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP57,OUT013,1615.8375
FDU48,OUT019,300.63916
FDH48,OUT035,1350.084
FDO33,OUT035,1912.3975
NCU29,OUT045,2440.9119
FDW35,OUT046,685.0176
FDH05,OUT010,499.39658
FDP26,OUT049,1647.75
DRG27,OUT035,699.66064
FDQ33,OUT046,2416.1055
FDH20,OUT010,320.32864
FDV14,OUT046,1331.804
DRD01,OUT046,890.32996
NCI17,OUT049,1581.4297
FDF39,OUT010,687.3703
FDX37,OUT046,1654.273
NCX17,OUT035,3448.5498
FDN03,OUT013,4208.5884
NCS41,OUT010,501.9595
FDH34,OUT045,3163.6624
NCX53,OUT018,1824.387
FDY31,OUT046,2403.395
FDD20,OUT017,2244.7065
FDE51,OUT045,743.03625
FDV27,OUT046,1311.4504
FDF16,OUT035,2463.2583
FDZ02,OUT049,1557.4679
NCK05,OUT045,927.12384
FDM12,OUT027,5239.7583
NCA05,OUT018,2140.1973
FDX33,OUT045,2561.2969
FDM25,OUT049,2891.7473
FDE41,OUT018,1159.1836
FDW14,OUT045,1302.5929
NCD30,OUT046,1519.3716
FDB23,OUT010,139.87524
FDF45,OUT046,928.9612
FDW20,OUT017,2181.7324
FDF47,OUT045,3027.4219
NCR05,OUT019,545.32635
DRB01,OUT046,3156.948
FDE36,OUT013,2995.78
FDU56,OUT049,3208.8364
FDB23,OUT049,3555.7297
FDN48,OUT049,1478.2844
FDS43,OUT013,3199.7693
NCN05,OUT013,3163.8037
NCL53,OUT049,2895.1953
FDL56,OUT046,1327.8577
FDH17,OUT018,1393.9467
FDP37,OUT046,2062.5237
FDG09,OUT019,416.93503
FDA55,OUT045,3647.757
FDX31,OUT049,4043.995
FDJ41,OUT045,3912.8928
DRC24,OUT045,2396.543
FDQ21,OUT035,1974.6376
NCT54,OUT045,1465.9243
FDH08,OUT049,4046.691
FDY38,OUT018,3456.238
DRM11,OUT010,731.9385
FDG32,OUT049,3409.0244
NCH18,OUT046,3743.282
FDI20,OUT035,3498.8486
FDA33,OUT018,2158.3113
FDN45,OUT013,3533.8123
FDT45,OUT010,129.19238
FDR32,OUT035,3865.8057
FDA48,OUT017,3617.7844
FDN23,OUT017,2479.073
NCR18,OUT035,801.7964
FDD45,OUT046,1542.462
FDI22,OUT018,3194.0625
FDT09,OUT013,2138.0537
DRC24,OUT027,3875.9868
FDT39,OUT046,2384.655
FDX28,OUT045,1563.5778
FDA50,OUT018,1399.4484
FDT33,OUT027,4491.9404
FDQ60,OUT049,2033.4961
NCM19,OUT018,1605.3212
FDF40,OUT046,3875.8657
NCI30,OUT035,3797.2974
FDK34,OUT049,4006.5657
FDA38,OUT027,5820.1104
FDT02,OUT045,629.2285
FDC11,OUT017,1389.9683
FDD08,OUT046,647.5531
NCS29,OUT046,4113.35
DRI03,OUT010,315.82587
FDK48,OUT035,1162.5333
FDM52,OUT049,2502.534
FDP49,OUT035,920.89594
DRA24,OUT046,2487.251
NCJ43,OUT049,2814.711
FDE11,OUT045,3265.4583
FDP01,OUT049,2394.9324
FDQ59,OUT018,1161.3854
FDA43,OUT019,486.31705
FDL14,OUT017,2486.8127
FDV50,OUT010,331.53214
FDT01,OUT027,5581.0596
NCC42,OUT035,2134.4429
FDO28,OUT046,1872.149
FDD32,OUT019,327.92737
FDV45,OUT035,3198.479
NCW17,OUT019,314.64365
NCJ17,OUT027,2383.478
NCF18,OUT049,3144.4475
FDP01,OUT045,2323.935
FDH24,OUT045,2379.7776
FDI38,OUT027,5649.8623
FDX03,OUT035,727.5302
FDY28,OUT046,3324.3237
FDN34,OUT018,2475.1375
FDJ02,OUT045,2438.3901
FDW40,OUT019,347.09048
FDX03,OUT017,727.5302
FDE17,OUT027,3817.8206
FDT58,OUT046,2742.583
FDI38,OUT013,3458.2817
FDW22,OUT035,3840.3296
FDS15,OUT027,2803.9468
NCX06,OUT013,3324.9385
DRK47,OUT035,3866.9492
FDC23,OUT027,4495.2646
FDM56,OUT010,265.95047
FDP21,OUT046,3164.4421
FDP58,OUT046,3404.9236
FDA27,OUT019,882.0385
FDK41,OUT019,376.85168
NCH42,OUT046,3917.766
FDG29,OUT045,623.18097
FDW15,OUT018,2164.3066
FDD28,OUT018,722.11755
FDQ37,OUT049,3410.5828
FDC23,OUT035,2989.7925
FDV13,OUT035,1420.3881
FDK33,OUT046,3296.976
FDO33,OUT013,1933.1539
FDN21,OUT017,2586.3708
NCW06,OUT027,5220.4126
FDI38,OUT035,3564.9346
FDC21,OUT027,2620.4011
NCS05,OUT046,2086.8667
NCN53,OUT049,657.7471
FDV40,OUT010,209.00633
FDG60,OUT017,3720.069
NCY30,OUT027,5161.321
FDM40,OUT045,2058.1013
NCO30,OUT046,2742.3555
FDK10,OUT046,2889.0854
FDM36,OUT045,2763.6526
FDN10,OUT013,1852.6875
FDM46,OUT018,1344.7317
FDX50,OUT049,1779.9338
FDP33,OUT045,4101.7764
FDO12,OUT045,3127.6328
FDC28,OUT013,1807.7897
FDO31,OUT045,1250.8823
FDX45,OUT035,2466.333
FDV21,OUT049,2147.892
FDH04,OUT049,1384.9537
NCG54,OUT013,2852.2969
FDO13,OUT046,2554.3623
FDA09,OUT027,4763.4487
FDC38,OUT017,2132.4211
NCO42,OUT046,2205.1875
FDL45,OUT049,2149.9385
NCK31,OUT013,840.287
FDM39,OUT017,2912.9841
FDC22,OUT010,554.41223
FDF46,OUT046,1872.8883
FDQ37,OUT045,3315.771
FDH41,OUT010,562.38153
FDQ04,OUT046,660.88574
NCQ02,OUT027,5001.2124
FDJ57,OUT027,5672.3843
NCE07,OUT049,2135.9004
FDE56,OUT013,980.54755
FDI20,OUT049,3453.9597
FDK36,OUT018,596.08325
FDP08,OUT027,5140.0376
FDF44,OUT017,2145.1611
NCU53,OUT017,2476.0886
FDF47,OUT035,3156.565
FDS55,OUT010,388.16522
FDZ52,OUT010,234.67522
FDL04,OUT018,1453.5933
NCM26,OUT035,2519.7368
FDX43,OUT049,2581.4683
FDP52,OUT049,3774.5017
DRK49,OUT045,630.8024
FDE38,OUT013,2584.2517
DRF13,OUT035,2491.1108
FDK41,OUT010,248.58981
FDJ04,OUT027,3055.547
FDZ44,OUT018,1641.1755
FDS11,OUT013,3756.9675
FDA55,OUT049,3723.9827
NCW53,OUT046,3083.9783
FDB49,OUT027,2549.5454
FDD23,OUT017,3252.5125
NCV42,OUT045,1717.5225
NCZ29,OUT018,1794.3972
FDQ26,OUT013,846.56445
FDV08,OUT017,753.32104
FDC53,OUT049,1610.8339
FDV58,OUT010,321.2537
NCP02,OUT019,203.1466
DRI37,OUT045,877.0622
FDQ12,OUT049,3951.8855
FDE33,OUT046,1240.6099
FDX27,OUT045,1491.4537
FDM22,OUT017,915.12933
NCH30,OUT019,343.0968
FDC04,OUT017,3850.6953
FDO38,OUT046,1292.4452
FDV52,OUT027,2844.396
FDB32,OUT013,1532.8759
FDV43,OUT018,489.67584
FDI24,OUT018,2570.2837
FDR40,OUT017,1428.4896
FDW02,OUT049,2295.576
FDE44,OUT049,827.5114
FDL38,OUT046,1345.975
NCT54,OUT010,226.60168
DRJ39,OUT010,634.22675
FDW55,OUT049,4386.9067
DRF13,OUT019,322.9168
NCW17,OUT049,2156.958
FDP13,OUT035,707.10394
FDS08,OUT018,2300.3762
NCP17,OUT035,831.0411
NCO53,OUT035,3277.4792
FDH19,OUT045,2691.3792
FDJ04,OUT017,1919.1152
FDG10,OUT049,915.2408
FDA40,OUT010,252.3961
FDI53,OUT045,2547.504
FDU09,OUT010,162.66786
FDK60,OUT045,1544.3817
FDR43,OUT017,660.31555
FDW22,OUT017,3823.125
DRP47,OUT010,459.27762
DRG48,OUT010,378.76407
FDA14,OUT035,2468.3547
FDU49,OUT013,1293.1132
FDK28,OUT045,4090.5881
FDT19,OUT046,2836.2307
NCQ42,OUT045,2021.8356
FDD03,OUT045,3738.3005
NCM53,OUT013,1627.0667
NCX53,OUT045,2035.2473
FDV14,OUT027,2276.4446
NCZ54,OUT017,2617.9849
FDB39,OUT013,860.6957
DRC24,OUT046,2405.4004
FDY36,OUT013,1102.1827
FDN01,OUT035,3007.9565
DRH25,OUT046,892.1897
FDV08,OUT046,643.4249
NCP53,OUT049,4006.5657
FDU52,OUT010,382.70465
NCI42,OUT045,3170.6565
FDZ14,OUT035,2112.3425
FDF11,OUT046,4044.424
FDQ13,OUT018,1195.2981
FDO32,OUT010,71.30751
DRJ37,OUT018,2143.3308
FDY43,OUT046,2740.186
NCT41,OUT017,2468.3547
NCV17,OUT045,1891.4086
FDM04,OUT027,1626.1685
DRB48,OUT018,455.77982
FDM24,OUT013,2417.089
FDT37,OUT049,4005.2908
NCO05,OUT010,248.70593
FDL13,OUT046,3722.578
FDL15,OUT017,2474.5867
FDB11,OUT018,3156.1978
FDL14,OUT019,360.4405
FDY10,OUT019,340.61343
FDJ40,OUT049,1837.0387
NCW18,OUT046,3669.7783
NCY06,OUT013,2077.2744
DRE13,OUT018,1068.028
FDA26,OUT045,3507.8364
NCE19,OUT010,157.34203
FDE33,OUT035,1297.6208
DRL59,OUT027,1672.4834
FDY07,OUT046,751.3168
FDF57,OUT018,2514.9595
FDM58,OUT035,1865.7869
FDP26,OUT027,2584.0964
FDY32,OUT046,2601.2324
FDD51,OUT010,44.947014
FDU22,OUT018,1833.811
FDZ49,OUT018,3519.8962
NCI42,OUT017,3493.1523
FDT04,OUT027,1157.2704
NCU41,OUT045,3039.646
FDS56,OUT045,4039.1294
NCN42,OUT017,2519.7368
FDK34,OUT046,3939.1975
FDB03,OUT017,3723.9087
DRJ25,OUT035,804.0682
FDT25,OUT027,3109.0396
FDN20,OUT013,2715.2068
FDP09,OUT013,3402.8953
FDM20,OUT019,709.15594
NCG55,OUT046,1862.5461
NCP14,OUT045,1647.9358
NCH06,OUT046,3502.518
FDV52,OUT013,1876.0491
NCL07,OUT035,697.0839
DRJ11,OUT027,5293.0024
DRO59,OUT013,1080.4196
FDW15,OUT010,413.4441
NCQ30,OUT035,2176.8794
NCN54,OUT019,292.84378
FDY01,OUT027,2876.0173
FDX39,OUT035,3432.6726
FDH53,OUT027,2311.3633
FDA57,OUT035,690.2502
NCC07,OUT010,283.6197
FDU28,OUT013,3094.185
FDK36,OUT010,43.859844
FDR36,OUT018,527.10175
NCQ17,OUT035,2481.3545
FDS28,OUT019,168.65665
FDE08,OUT045,2372.7212
FDU22,OUT046,2026.6174
FDG41,OUT045,1624.8956
FDO31,OUT010,241.4863
FDM21,OUT019,467.75848
FDU40,OUT017,2795.7576
FDV36,OUT018,1753.4663
FDT10,OUT027,1730.0438
FDX38,OUT045,747.49066
NCU30,OUT027,4168.042
NCV06,OUT049,3180.2153
FDT16,OUT035,4375.14
NCP41,OUT027,2700.806
FDZ56,OUT017,2924.9746
FDC22,OUT035,3201.3313
FDU10,OUT035,669.83325
FDS46,OUT045,1846.0673
FDO08,OUT049,2604.88
NCV42,OUT018,1420.6864
FDP33,OUT035,3668.4028
FDJ12,OUT046,3323.5857
FDH04,OUT045,1277.0017
NCU54,OUT013,3369.288
FDO36,OUT010,346.1707
FDT37,OUT027,6159.9844
FDD14,OUT010,403.66736
FDA16,OUT013,3842.421
NCS42,OUT019,367.4334
FDP10,OUT019,358.7388
FDQ28,OUT049,2478.7122
FDK57,OUT010,294.33453
FDK02,OUT013,1933.1539
FDW47,OUT018,1794.3972
NCC42,OUT018,1794.3972
FDQ37,OUT018,3375.1716
FDL40,OUT046,1543.6173
DRE13,OUT010,242.93077
FDQ34,OUT027,2685.348
NCB54,OUT046,2079.829
FDS48,OUT049,2474.9915
FDO15,OUT045,1107.9601
NCT30,OUT013,833.91296
FDU49,OUT027,2283.8083
FDE21,OUT046,1892.3269
FDS49,OUT019,337.56976
FDT38,OUT027,2290.9138
FDZ01,OUT045,1666.3622
FDC41,OUT035,1237.5465
DRG13,OUT010,424.31924
NCZ42,OUT018,3458.7026
NCM07,OUT045,1314.0212
NCV17,OUT018,1786.8337
DRK39,OUT035,1456.0469
FDS37,OUT018,1647.4141
FDV12,OUT019,324.1598
NCG19,OUT018,3418.9978
FDS51,OUT013,967.6714
NCO14,OUT046,649.12506
FDC38,OUT046,2082.1936
FDN15,OUT046,2061.9922
NCH42,OUT013,4007.401
FDQ22,OUT046,626.47003
FDC05,OUT013,3232.6777
FDZ31,OUT013,3232.6777
DRJ23,OUT049,3306.133
FDC52,OUT035,2553.1343
DRD12,OUT010,263.11475
FDV55,OUT017,2438.5894
FDD32,OUT046,1292.9592
FDR01,OUT049,3155.324
FDY08,OUT019,335.61877
FDQ45,OUT045,3131.2927
DRN11,OUT027,3901.8728
NCS05,OUT018,1814.7864
FDY32,OUT035,2651.46
NCD31,OUT045,2606.0608
NCE06,OUT049,2280.029
NCP14,OUT046,1656.7933
NCF18,OUT019,420.3814
FDF14,OUT018,2160.5461
FDB22,OUT017,2476.173
NCH54,OUT049,2630.364
FDU27,OUT035,823.3755
FDS58,OUT027,4298.5503
NCU29,OUT035,2582.125
FDJ57,OUT013,3469.5508
FDL56,OUT049,1384.6042
FDH60,OUT035,3204.5903
FDN24,OUT018,773.74084
FDD02,OUT017,2201.213
FDP15,OUT017,4383.2827
FDB28,OUT027,5251.8643
DRC49,OUT045,2404.8835
NCG30,OUT018,1944.9037
FDJ14,OUT049,1332.6464
FDL52,OUT045,602.33215
NCG19,OUT027,5598.672
NCN41,OUT035,2134.4429
FDW22,OUT013,3845.4795
FDI02,OUT013,1933.1539
FDV51,OUT045,2592.6492
FDV48,OUT046,1275.0083
NCL17,OUT019,361.61545
FDP46,OUT045,1325.0358
FDU10,OUT045,603.9648
FDT37,OUT010,984.4924
FDI27,OUT035,800.73474
FDN51,OUT046,3770.4363
FDW07,OUT035,1355.325
FDN45,OUT049,3485.1396
DRN37,OUT027,4211.395
DRF48,OUT049,3000.416
FDP38,OUT019,88.99886
NCX18,OUT027,5287.0254
FDK45,OUT018,1913.7057
FDZ37,OUT049,1367.8268
FDS50,OUT018,3156.1978
NCR54,OUT018,3079.4153
NCS17,OUT035,1587.3508
FDV31,OUT046,2797.0537
DRE27,OUT017,1564.8085
FDN60,OUT013,2637.779
FDK26,OUT013,3028.62
FDX37,OUT018,1422.8375
FDW31,OUT046,3099.035
FDX26,OUT018,3032.5142
DRL49,OUT019,357.90125
FDU49,OUT017,1357.9861
FDY58,OUT046,3853.1711
FDN03,OUT045,3899.1907
NCV06,OUT010,564.3665
FDH53,OUT045,1309.4036
FDG31,OUT018,826.5225
NCC06,OUT045,2041.0956
FDS13,OUT049,4393.9463
FDP16,OUT035,3812.9624
FDA35,OUT013,2097.2334
DRP47,OUT018,3747.0522
FDY28,OUT010,652.0206
FDY20,OUT035,1542.431
NCH30,OUT017,1847.9899
NCR29,OUT019,206.0847
NCP05,OUT013,2148.7263
NCF30,OUT019,333.22153
FDA08,OUT035,2738.1587
FDN51,OUT027,5882.572
FDH12,OUT046,1649.3501
FDY39,OUT017,3259.5603
NCO53,OUT045,3018.4614
FDB40,OUT046,2395.904
FDH02,OUT049,1368.705
FDY11,OUT027,1883.6146
FDQ09,OUT019,353.81546
FDP16,OUT013,4022.4468
NCF55,OUT018,440.3055
FDY09,OUT027,4591.3193
FDY39,OUT045,3389.843
NCU53,OUT049,2269.272
NCT41,OUT049,2478.7122
FDJ45,OUT046,583.93396
FDR28,OUT013,2662.262
FDN08,OUT013,1996.1074
FDJ07,OUT049,1895.4464
FDZ09,OUT027,4253.953
FDQ14,OUT017,2470.7517
FDY12,OUT027,1437.8654
FDK57,OUT046,2100.5703
FDD20,OUT049,2163.35
FDS36,OUT018,1548.7323
FDI40,OUT049,1678.2155
FDJ40,OUT045,1782.1213
FDE08,OUT013,2423.6504
DRK01,OUT013,1526.4326
FDC58,OUT049,678.0265
FDE50,OUT046,3027.805
FDX48,OUT035,2431.7266
DRM35,OUT018,2494.2183
FDG41,OUT013,1576.7631
FDB52,OUT046,3507.0227
FDV19,OUT045,2592.6492
DRG48,OUT017,2527.2168
FDI26,OUT013,2812.45
FDU11,OUT019,239.58824
FDF59,OUT019,337.02783
FDR07,OUT049,1529.203
NCE06,OUT017,2311.2756
FDE10,OUT046,2092.9119
NCO55,OUT046,1646.953
FDZ13,OUT013,733.6711
FDT50,OUT017,1601.0111
FDH12,OUT010,250.79874
FDD21,OUT045,1858.8538
NCM05,OUT013,4269.8613
FDK04,OUT013,859.22723
FDN33,OUT017,1582.1827
NCM18,OUT010,176.9939
DRC25,OUT049,1272.9597
FDT47,OUT017,1773.1007
FDD45,OUT027,2564.6074
NCD07,OUT018,1607.7183
NCY54,OUT010,435.28708
FDL12,OUT049,1001.8875
FDL02,OUT017,1645.3041
FDC60,OUT035,1460.7765
FDR37,OUT017,3031.625
FDY16,OUT017,3126.5305
FDU26,OUT045,1823.8807
FDN24,OUT013,921.50555
FDH44,OUT013,2413.1277
FDE23,OUT010,61.911755
FDW60,OUT017,2799.376
FDQ55,OUT049,1922.0176
FDV32,OUT027,1897.4784
FDV03,OUT010,410.96072
FDY14,OUT010,1535.5568
NCL55,OUT027,5928.3477
DRF25,OUT017,689.0797
FDX03,OUT046,687.4436
FDF40,OUT045,3867.0083
FDX24,OUT010,250.14813
FDA25,OUT049,1687.205
FDH21,OUT018,2652.368
FDB47,OUT010,562.2193
FDT34,OUT019,375.25412
FDS39,OUT010,323.83636
NCU05,OUT046,1247.1271
FDE02,OUT049,1531.5284
FDL25,OUT035,1456.1055
FDC50,OUT049,1529.1313
FDZ32,OUT049,1652.7565
FDV14,OUT045,1274.4847
FDR07,OUT045,1468.8271
FDB26,OUT049,930.62537
NCR50,OUT045,2362.1548
FDP01,OUT018,2085.7507
FDH57,OUT045,2048.2288
FDM60,OUT027,1242.4769
FDA45,OUT017,2419.4663
FDU55,OUT017,4625.1855
FDH40,OUT035,1372.4198
FDG40,OUT019,22.15387
FDT12,OUT049,3515.5623
DRL59,OUT045,899.46716
FDT47,OUT018,1463.4614
FDI60,OUT017,1027.8967
DRF51,OUT027,1157.2704
NCK31,OUT049,760.98065
FDB08,OUT045,2406.3286
FDM44,OUT035,1704.7534
FDD46,OUT018,2219.9749
FDR27,OUT019,373.02536
FDV56,OUT010,296.1076
FDM02,OUT049,1368.1096
FDU45,OUT018,1643.4763
FDZ10,OUT017,2111.682
NCK31,OUT010,26.39713
FDR27,OUT035,2168.4185
FDF33,OUT013,1921.0015
FDJ36,OUT046,1624.6824
FDP33,OUT049,4322.692
FDG17,OUT046,3929.907
FDG47,OUT027,6425.21
NCW29,OUT046,2072.714
DRH59,OUT017,1170.3004
FDR32,OUT017,3865.8057
FDP48,OUT035,3231.954
FDG17,OUT035,3997.1873
DRJ59,OUT017,776.31244
FDY48,OUT027,2694.9043
FDB02,OUT046,2806.4177
FDN10,OUT019,337.43152
NCD55,OUT035,790.69946
FDX34,OUT013,2225.1987
FDZ38,OUT045,2980.3235
DRF37,OUT049,4415.6562
DRL47,OUT019,289.03168
FDL27,OUT035,1090.5018
NCP53,OUT035,4024.2986
FDT03,OUT019,164.92426
FDJ28,OUT035,3342.8132
FDF40,OUT018,3584.5999
FDA32,OUT035,3706.6455
NCP02,OUT017,941.1353
FDZ31,OUT045,3131.528
NCQ29,OUT013,4101.7676
FDP57,OUT010,214.41205
FDL32,OUT027,2901.5015
DRB01,OUT035,3292.3423
FDJ40,OUT046,1733.2231
FDO24,OUT018,2358.963
FDO11,OUT018,2982.3333
FDA56,OUT035,2191.528
FDF02,OUT045,1638.0955
FDA10,OUT013,2091.6123
NCI55,OUT017,2221.9456
FDZ40,OUT010,138.78716
FDV08,OUT049,642.7916
FDN48,OUT013,1314.6934
FDU57,OUT017,2476.173
DRF49,OUT013,1846.6608
FDS02,OUT035,3189.1711
FDS43,OUT046,3157.6975
FDT16,OUT013,4458.467
FDX19,OUT027,5654.792
FDK15,OUT046,1626.5289
DRA12,OUT049,2184.9814
FDY35,OUT017,906.11774
NCU42,OUT013,2848.1846
FDD26,OUT013,3383.0225
FDR11,OUT018,2461.372
NCP53,OUT045,3931.5674
FDP34,OUT045,2452.774
NCV41,OUT019,384.73218
FDN20,OUT018,2482.025
FDZ16,OUT018,2949.2954
FDZ28,OUT049,2087.6948
NCL55,OUT013,3964.4043
NCJ17,OUT046,1361.333
FDT37,OUT046,3832.9883
FDV51,OUT049,2841.3035
FDZ28,OUT035,2082.5657
FDN27,OUT013,1689.6755
FDS14,OUT019,405.6332
FDZ58,OUT045,2045.8137
FDD46,OUT046,2324.67
FDJ03,OUT035,806.0897
FDU03,OUT010,424.91263
FDA33,OUT027,3878.9153
NCW53,OUT035,3148.91
NCC55,OUT017,686.2966
FDP52,OUT019,526.48193
FDE39,OUT049,2140.907
FDB44,OUT035,3490.4565
FDG59,OUT013,611.7345
FDI05,OUT013,1164.6855
FDF59,OUT045,2068.5747
FDM39,OUT019,404.31427
FDB14,OUT013,1485.2592
NCS05,OUT019,311.9202
DRJ35,OUT045,944.5982
FDO31,OUT019,333.37714
FDA31,OUT046,2813.4739
FDX40,OUT049,671.73364
FDW56,OUT045,3177.2693
FDH09,OUT018,706.0411
FDA52,OUT019,419.1307
FDF20,OUT019,552.1994
FDE40,OUT046,967.4115
NCU17,OUT046,1633.8262
NCP14,OUT035,1707.021
FDN25,OUT027,1720.2139
FDU39,OUT049,911.70996
NCM05,OUT017,4546.331
FDU07,OUT017,2442.8706
FDF28,OUT049,2149.9385
FDR57,OUT049,2425.4084
FDJ33,OUT013,2176.8828
DRH23,OUT035,936.1473
FDQ52,OUT046,3898.131
DRK13,OUT035,3136.9963
FDP09,OUT046,3366.0518
FDR08,OUT027,1852.9999
FDV50,OUT045,2073.3362
FDT13,OUT049,3247.8103
FDJ27,OUT027,2845.499
FDH21,OUT046,2677.9714
FDW14,OUT027,2309.7815
FDL52,OUT049,652.5885
FDW28,OUT017,3154.4243
FDL40,OUT049,1576.5493
FDE24,OUT046,2059.923
FDX35,OUT049,3959.3845
FDP46,OUT017,1380.1069
FDX56,OUT045,3205.6418
FDQ45,OUT049,3207.5183
FDK50,OUT027,4270.9937
FDY26,OUT045,3373.1062
FDQ09,OUT017,1925.1376
FDN39,OUT049,2476.1018
FDP13,OUT017,707.10394
FDR51,OUT013,2474.3625
FDZ49,OUT010,540.64685
FDL28,OUT018,3137.8591
FDZ10,OUT035,2111.682
FDK38,OUT013,2476.2158
DRL49,OUT027,3070.487
FDR15,OUT013,2460.951
FDQ24,OUT035,3951.6555
FDD56,OUT013,2890.7878
NCR42,OUT046,652.13544
FDH52,OUT045,943.37787
FDH57,OUT019,306.78207
FDR15,OUT010,439.2226
FDJ34,OUT035,2106.937
FDW37,OUT035,1482.8588
FDQ23,OUT018,1437.3793
FDP34,OUT013,2660.0496
FDE04,OUT027,4887.2783
FDC48,OUT045,1284.7004
FDA47,OUT019,406.12982
FDI35,OUT018,2664.7698
NCV05,OUT013,2447.2559
FDR28,OUT045,2611.3328
FDH31,OUT017,1841.4133
FDP59,OUT019,295.38055
FDS19,OUT018,1127.8472
FDM60,OUT045,640.6859
FDJ44,OUT018,2681.3489
DRH51,OUT017,1375.602
DRC25,OUT017,1369.2404
DRE25,OUT013,1660.2626
NCX05,OUT049,1932.0442
FDR11,OUT017,2633.0063
DRP47,OUT045,3841.2708
DRC49,OUT019,330.07584
FDQ47,OUT027,1167.9888
FDL20,OUT013,1866.7247
FDM34,OUT035,2048.9915
NCN55,OUT013,3841.0898
FDD41,OUT035,1694.1061
FDE52,OUT049,1407.0405
NCT18,OUT019,437.21164
FDJ32,OUT018,772.6821
FDE16,OUT046,3437.2356
FDZ09,OUT045,2556.4165
DRZ11,OUT046,2084.5906
FDK41,OUT049,1384.6042
FDE56,OUT049,1024.1582
FDH34,OUT013,3193.502
DRI49,OUT013,1407.0209
DRI59,OUT046,3952.7285
DRC36,OUT049,2865.3623
FDS15,OUT019,415.05795
FDI07,OUT018,2974.467
FDZ15,OUT018,1680.6726
NCX41,OUT027,5565.9565
NCO29,OUT019,394.41855
FDF57,OUT013,2735.2668
FDI33,OUT035,1586.823
DRJ47,OUT049,2772.3975
FDB34,OUT046,1339.1656
FDY22,OUT027,3099.063
DRL11,OUT017,2635.028
FDY46,OUT035,3145.2627
FDG17,OUT013,4019.5417
FDE52,OUT018,1223.722
DRP47,OUT027,6079.537
FDO01,OUT010,203.34119
FDL09,OUT046,2614.3496
FDR57,OUT013,2400.112
DRD37,OUT035,907.15936
FDQ36,OUT027,1148.637
FDL33,OUT049,3242.2864
FDL48,OUT045,689.02924
FDL28,OUT049,3852.2317
NCN29,OUT046,776.8007
FDO13,OUT035,2611.373
FDB38,OUT045,2480.6191
FDI36,OUT035,3187.3918
FDI58,OUT035,1558.1094
FDH22,OUT018,1994.2532
FDQ27,OUT013,1950.03
FDT33,OUT046,2585.43
FDC56,OUT045,1916.2657
FDF14,OUT046,2433.3113
FDQ39,OUT017,3263.4565
NCM43,OUT017,2763.6428
FDS46,OUT035,2076.384
FDI22,OUT049,3418.581
NCE43,OUT045,2731.3286
FDZ36,OUT010,362.8206
FDR13,OUT019,348.97495
FDP46,OUT018,1193.3273
FDW56,OUT019,573.4091
FDB40,OUT017,2544.6287
FDM28,OUT018,2569.9307
FDV49,OUT013,4630.9395
NCS53,OUT018,2390.1875
FDO03,OUT049,3989.1775
FDT15,OUT035,3009.3616
FDD33,OUT049,3824.494
FDX13,OUT017,4390.392
FDH60,OUT013,3201.6782
DRH51,OUT046,1325.3744
NCL07,OUT049,674.21277
FDW51,OUT045,3219.4868
FDF21,OUT019,505.3274
FDH26,OUT019,301.11334
FDJ03,OUT049,798.9351
FDU35,OUT017,1649.3457
DRL01,OUT018,3108.4448
FDE59,OUT045,605.40656
FDI60,OUT035,1027.8967
DRH39,OUT035,1295.5992
FDK36,OUT049,783.1617
FDN52,OUT045,1307.6041
FDU12,OUT017,3733.7898
NCT05,OUT027,5972.346
FDS37,OUT027,2894.8928
FDK24,OUT017,806.4654
DRF36,OUT013,3210.4321
FDN46,OUT010,255.31393
NCN06,OUT045,2568.74
FDD59,OUT035,1404.0326
FDM14,OUT045,1754.997
FDO10,OUT018,789.51025
FDU35,OUT013,1656.9744
NCA30,OUT018,2918.7212
NCO41,OUT049,1595.4017
FDI24,OUT046,2802.886
FDZ16,OUT046,3140.3855
FDV47,OUT046,1315.3436
FDV16,OUT045,564.2404
FDZ22,OUT035,1374.7517
FDO20,OUT010,713.53674
FDW38,OUT013,836.30206
FDW52,OUT045,2592.6492
FDT43,OUT019,83.497055
NCS29,OUT045,4655.795
NCC31,OUT017,2551.1687
FDA21,OUT017,3265.3882
FDQ55,OUT046,1875.9578
NCE54,OUT049,1194.3292
FDD45,OUT017,1618.1139
NCP17,OUT017,1058.5823
FDR47,OUT035,3154.4243
DRM35,OUT013,2813.001
FDR47,OUT019,470.0094
FDX19,OUT010,385.5595
FDV22,OUT027,3900.4802
FDQ46,OUT027,2868.5479
DRO47,OUT045,1851.8704
FDB44,OUT010,598.69214
FDN02,OUT010,554.3343
FDW10,OUT045,2470.9229
FDJ41,OUT019,1045.7302
FDM50,OUT046,897.6933
FDW10,OUT035,2504.558
FDY48,OUT049,1687.7715
NCE30,OUT027,5532.066
FDO04,OUT045,888.37024
FDQ26,OUT010,129.19238
NCX29,OUT018,2343.2197
FDE39,OUT046,1853.5149
NCR54,OUT027,5248.9893
NCP55,OUT027,1748.5935
FDX22,OUT017,3573.0376
FDI05,OUT035,1157.0569
FDC51,OUT027,2985.7622
FDC10,OUT013,2091.212
FDJ46,OUT045,2809.7258
FDV10,OUT010,18.968922
FDX12,OUT027,5915.9673
FDL43,OUT019,357.21426
DRB13,OUT046,2921.781
FDF59,OUT027,3063.4827
FDT35,OUT049,2745.8906
NCJ19,OUT035,919.45715
